,tag,path,individual,macs,params,mlps,cscore,mambas,maxvits,convs,meco
80,ind_1054,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_1054.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 126, '11': {'block': 'C2f', 'repeats': 3, 'ch': 126}, '12': {'block': 'Conv_LSTM', 'ch': 126}, '13': {'ch': 126}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
81,ind_1027,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_1027.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 126, '11': {'block': 'C2f', 'repeats': 3, 'ch': 126}, '12': {'block': 'Conv_LSTM', 'ch': 126}, '13': {'ch': 126}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
82,ind_726,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_726.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 125, '11': {'block': 'C2f', 'repeats': 3, 'ch': 125}, '12': {'block': 'Conv_LSTM', 'ch': 125}, '13': {'ch': 125}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
83,ind_570,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_570.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 125, '11': {'block': 'C2f', 'repeats': 3, 'ch': 125}, '12': {'block': 'Conv_LSTM', 'ch': 125}, '13': {'ch': 125}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
84,ind_593,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_593.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 125, '11': {'block': 'C2f', 'repeats': 3, 'ch': 125}, '12': {'block': 'Conv_LSTM', 'ch': 125}, '13': {'ch': 125}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
85,ind_485,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_485.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 126, '11': {'block': 'C2f', 'repeats': 3, 'ch': 126}, '12': {'block': 'Conv_LSTM', 'ch': 126}, '13': {'ch': 126}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
86,ind_389,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_389.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 126, '11': {'block': 'C2f', 'repeats': 3, 'ch': 126}, '12': {'block': 'Conv_LSTM', 'ch': 126}, '13': {'ch': 126}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
87,ind_692,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_692.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 125, '11': {'block': 'C2f', 'repeats': 3, 'ch': 125}, '12': {'block': 'Conv_LSTM', 'ch': 125}, '13': {'ch': 125}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
88,ind_719,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_719.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 126, '11': {'block': 'C2f', 'repeats': 3, 'ch': 126}, '12': {'block': 'Conv_LSTM', 'ch': 126}, '13': {'ch': 126}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
89,ind_468,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_468.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 125, '11': {'block': 'C2f', 'repeats': 3, 'ch': 125}, '12': {'block': 'Conv_LSTM', 'ch': 125}, '13': {'ch': 125}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
90,ind_935,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_935.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 126, '11': {'block': 'C2f', 'repeats': 3, 'ch': 126}, '12': {'block': 'Conv_LSTM', 'ch': 126}, '13': {'ch': 126}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
91,ind_738,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_738.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 94, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 94, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 94}, '10': 126, '11': {'block': 'C2f', 'repeats': 3, 'ch': 126}, '12': {'block': 'Conv_LSTM', 'ch': 126}, '13': {'ch': 126}}",1424846848.0,1212264.0,[          0],-0.7861762343413429,[          1],[          0],[          3],15.201485
92,ind_779,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_779.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 80, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 80, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 80}, '10': 140, '11': {'block': 'C2f', 'repeats': 3, 'ch': 140}, '12': {'block': 'Conv_LSTM', 'ch': 140}, '13': {'ch': 140}}",1412011520.0,1262576.0,[          0],-0.8112597977105607,[          1],[          0],[          3],15.202604
93,ind_1004,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_1004.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 80, '8': {'block': 'MambaVisionLayer', 'repeats': 2, 'ch': 80, 'hd': 1}, '9': {'block': 'Conv_LSTM', 'ch': 80}, '10': 126, '11': {'block': 'C2f', 'repeats': 3, 'ch': 126}, '12': {'block': 'Conv_LSTM', 'ch': 126}, '13': {'ch': 126}}",1426698240.0,1196872.0,[          0],-0.8328911508276767,[          1],[          0],[          3],15.200204
94,ind_985,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_985.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 100, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 100, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 100}, '10': 126, '11': {'block': 'C2f', 'repeats': 2, 'ch': 126}, '12': {'block': 'Conv_LSTM', 'ch': 126}, '13': {'ch': 126}}",1431190528.0,1174204.0,[          0],-0.835352649099285,[          1],[          0],[          3],15.199562
95,ind_770,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_770.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 100, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 100, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 100}, '10': 125, '11': {'block': 'C2f', 'repeats': 2, 'ch': 125}, '12': {'block': 'Conv_LSTM', 'ch': 125}, '13': {'ch': 125}}",1431190528.0,1174204.0,[          0],-0.835352649099285,[          1],[          0],[          3],15.199562
96,ind_896,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_896.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 100, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 100, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 100}, '10': 125, '11': {'block': 'C2f', 'repeats': 2, 'ch': 125}, '12': {'block': 'Conv_LSTM', 'ch': 125}, '13': {'ch': 125}}",1431190528.0,1174204.0,[          0],-0.835352649099285,[          1],[          0],[          3],15.199562
97,ind_1000,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_1000.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 100, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 100, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 100}, '10': 125, '11': {'block': 'C2f', 'repeats': 2, 'ch': 125}, '12': {'block': 'Conv_LSTM', 'ch': 125}, '13': {'ch': 125}}",1431190528.0,1174204.0,[          0],-0.835352649099285,[          1],[          0],[          3],15.199562
98,ind_1028,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_1028.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 100, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 100, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 100}, '10': 125, '11': {'block': 'C2f', 'repeats': 2, 'ch': 125}, '12': {'block': 'Conv_LSTM', 'ch': 125}, '13': {'ch': 125}}",1431190528.0,1174204.0,[          0],-0.835352649099285,[          1],[          0],[          3],15.199562
99,ind_1094,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/evolve_track_alpha_5m/exp000033/ind_1094.yaml,"{'0': 40, '1': 80, '2': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '3': {'block': 'Conv_LSTM', 'ch': 80}, '4': 80, '5': {'block': 'C2f', 'repeats': 3, 'ch': 80}, '6': {'block': 'Conv_LSTM', 'ch': 80}, '7': 100, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 100, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 100}, '10': 126, '11': {'block': 'C2f', 'repeats': 2, 'ch': 126}, '12': {'block': 'Conv_LSTM', 'ch': 126}, '13': {'ch': 126}}",1431190528.0,1174204.0,[          0],-0.835352649099285,[          1],[          0],[          3],15.199562
