"model","category","data","mac full","param full","mac backbone","param backbone","zen score","az-expressivity","az-progressivity","az-trainability","mAP50-95","meco","mlps","mambas","c2fs","maxvits"
"bench_model_000034.yaml","full c2f","pedro_shist.yaml",653456640,1827979,174688000,178680,49.13811713,45.71768665,-0.366270542,-1.432062524,0.533675588,14.05761,0,0,4,0
"bench_model_000350.yaml","full mamba","pedro_shist.yaml",2127218432,5293835,917220352,844648,20.22589242,54.83938837,-0.575915337,-2.449028571,0.508874439,13.882047,0,4,0,0
"bench_model_000842.yaml","full heterogeneous","pedro_shist.yaml",2903273728,9490643,1343079168,3680128,22.37353474,62.06316042,-0.549520493,-2.526937494,0.542734932,13.97926,0,3,0,1
"bench_model_000570.yaml","full heterogeneous","pedro_shist.yaml",1597962304,5075265,393414464,637726,42.14163363,51.85611296,-0.346292019,-1.372465288,0.546001162,14.30119,1,0,2,1
"bench_model_000424.yaml","full maxvit","pedro_shist.yaml",1725875200,4897115,523626240,472120,16.8978608,51.86034298,-0.370431662,-1.40070988,0.531969187,13.757543,0,0,0,4
"bench_model_000262.yaml","full mamba","pedro_shist.yaml",2640952320,6872315,1104711680,1161128,20.90133572,55.4123745,-1.628827095,-3.390930248,0.528135088,13.899852,0,4,0,0
"bench_model_000554.yaml","full heterogeneous","pedro_shist.yaml",1496231296,3467015,808393856,1011396,51.46806586,54.10819674,-0.410393715,-2.008228043,0.52354829,13.866356,1,1,1,1
"bench_model_000404.yaml","full maxvit","pedro_shist.yaml",2185859840,5564643,973557760,1097536,18.91158348,56.82946706,-0.34420681,-1.575288166,0.531705976,13.883244,0,0,0,4
"bench_model_000400.yaml","full maxvit","pedro_shist.yaml",1731029760,5057131,796327680,1645176,19.30166709,57.3625474,-0.332340479,-1.684572106,0.531340695,13.668217,0,0,0,4
"bench_model_000218.yaml","full mlp","pedro_shist.yaml",723494144,1888179,247024384,247584,101.3496983,42.45803237,-0.401280642,-1.966603848,0.531306222,13.035847,4,0,0,0
"bench_model_000642.yaml","full heterogeneous","pedro_shist.yaml",1139689536,3622909,647273536,1906538,46.69225037,56.58611965,-0.361719608,-1.723027935,0.549552915,13.465443,1,0,1,2
"bench_model_000378.yaml","full maxvit","pedro_shist.yaml",3056778240,8268243,1507409920,2497664,20.56085411,61.48445106,-0.332551718,-1.733597835,0.530905939,13.974631,0,0,0,4
"bench_model_000946.yaml","full heterogeneous","pedro_shist.yaml",2020727808,7145463,489074688,1442468,53.14643109,54.36202216,-0.380212069,-1.739993215,0.562958027,14.280703,1,1,1,1
"bench_model_000970.yaml","full heterogeneous","pedro_shist.yaml",730979392,2413921,248757312,747726,41.13879812,49.78226519,-0.553956032,-1.682524816,0.525383509,13.197248,2,2,0,0
"bench_model_000422.yaml","full maxvit","pedro_shist.yaml",1745032960,5248515,536181760,800224,17.87120706,54.29666376,-0.383749247,-1.513850456,0.529114637,13.749029,0,0,0,4
"bench_model_000940.yaml","full heterogeneous","pedro_shist.yaml",1045452032,2818599,364598272,396260,49.99127126,47.64175844,-1.248226404,-2.449403461,0.547697332,13.442474,1,2,0,1
"bench_model_000978.yaml","full heterogeneous","pedro_shist.yaml",1429120512,5105811,728347392,2590672,33.49644983,58.36651897,-0.375203609,-2.116752239,0.528912702,14.383185,0,1,2,1
"bench_model_000938.yaml","full heterogeneous","pedro_shist.yaml",1525634560,3946007,599065600,582436,31.24483567,52.52732468,-0.500436544,-2.34223252,0.522031698,13.636192,0,2,1,1
"bench_model_000490.yaml","full maxvit","pedro_shist.yaml",3068308480,9505771,1158713600,2341608,20.33358747,60.57266545,-0.352485418,-1.723083983,0.528567851,14.034742,0,0,0,4
"bench_model_000922.yaml","full heterogeneous","pedro_shist.yaml",1221971008,3755401,302293568,415638,59.64317369,46.23986697,-0.888863325,-1.839167957,0.542948961,13.503755,2,1,1,0
"bench_model_000544.yaml","full heterogeneous","pedro_shist.yaml",2513792512,7885611,625604352,809000,19.7375609,54.37160683,-0.491327763,-2.266746835,0.519433872,13.939355,0,2,0,2
"bench_model_000960.yaml","full heterogeneous","pedro_shist.yaml",2467224320,7669419,579402240,590504,27.41878104,53.68361783,-0.659686327,-2.190421363,0.534067029,13.994627,0,2,1,1
"bench_model_000514.yaml","full heterogeneous","pedro_shist.yaml",1198018304,3762387,276617984,414944,38.4794091,48.67201543,-0.347945213,-1.533673839,0.517691637,14.0794735,1,0,1,2
"bench_model_000308.yaml","full mamba","pedro_shist.yaml",1223274240,3340883,532974080,875664,20.63316652,54.56396794,-0.775238514,-2.243253382,0.493963768,13.619982,0,4,0,0
"bench_model_000046.yaml","full c2f","pedro_shist.yaml",1001429760,2834323,318522880,403664,56.20302802,50.37936115,-0.332793236,-1.462972664,0.527417885,14.325888,0,0,4,0
"bench_model_000434.yaml","full maxvit","pedro_shist.yaml",2844464640,8111075,1297067520,2349712,20.28685379,60.82884312,-0.337406158,-1.636652607,0.526823046,13.931692,0,0,0,4
"bench_model_000486.yaml","full maxvit","pedro_shist.yaml",2416286720,6995923,880701440,1283712,19.08834329,57.54719114,-0.33873415,-1.590005387,0.526542234,13.8541155,0,0,0,4
"bench_model_000734.yaml","full heterogeneous","pedro_shist.yaml",3024136960,9430851,733812480,797072,55.17442131,54.91429353,-0.418467045,-1.842679127,0.558574834,14.727247,0,1,3,0
"bench_model_000024.yaml","full c2f","pedro_shist.yaml",750466560,2361779,265617920,685856,66.30503583,50.7681253,-0.355237484,-1.708396655,0.525584569,14.158135,0,0,4,0
"bench_model_000678.yaml","full heterogeneous","pedro_shist.yaml",993548224,1985125,515440064,342482,60.09455884,46.22166204,-0.449746609,-2.252832295,0.525184364,13.241958,2,2,0,0
"bench_model_000318.yaml","full mamba","pedro_shist.yaml",1029943040,2858523,345807360,427864,19.1856848,50.1626246,-0.90407896,-2.433283541,0.488060115,13.542336,0,4,0,0
"bench_model_000498.yaml","full maxvit","pedro_shist.yaml",1821909760,4736907,887709440,1342616,19.04853866,57.58475447,-0.342209101,-1.594313212,0.524595861,13.693117,0,0,0,4
"bench_model_000580.yaml","full heterogeneous","pedro_shist.yaml",3174490880,8565187,1276336640,1447104,20.56618583,58.76991653,-0.390217304,-1.707691995,0.524415798,14.06885,0,1,0,3
"bench_model_000268.yaml","full mamba","pedro_shist.yaml",2319987712,5433191,1106259712,972356,20.56018633,56.34035325,-0.513227463,-2.469553993,0.51159248,13.900146,0,4,0,0
"bench_model_000504.yaml","full heterogeneous","pedro_shist.yaml",2345966080,7046003,807754240,1322528,20.15373865,57.20503306,-0.419103622,-1.866437579,0.523915682,13.824748,0,1,0,3
"bench_model_000392.yaml","full maxvit","pedro_shist.yaml",2904357120,8988035,1001774080,1849216,19.81666529,59.27200055,-0.330180168,-1.720569224,0.523268095,14.01213,0,0,0,4
"bench_model_000002.yaml","full c2f","pedro_shist.yaml",695754240,2042115,214192640,381040,62.6022374,48.18533158,-0.317657232,-1.451595405,0.52301281,14.070835,0,0,4,0
"bench_model_000718.yaml","full heterogeneous","pedro_shist.yaml",826001408,2164723,346411008,512864,64.32134545,48.48417377,-0.329115391,-1.601638159,0.516819724,13.3367,1,0,1,2
"bench_model_000386.yaml","full maxvit","pedro_shist.yaml",2383777280,6158859,1164299520,1666664,19.70415911,59.2839489,-0.339293003,-1.628548675,0.521231723,13.915898,0,0,0,4
"bench_model_000330.yaml","full mamba","pedro_shist.yaml",2666012672,8359299,768224512,1238912,21.17218459,55.73293424,-0.908040762,-2.433726833,0.51016063,14.000229,0,4,0,0
"bench_model_000764.yaml","full heterogeneous","pedro_shist.yaml",3003043520,8035837,1109689280,943098,53.96310997,55.93303609,-0.450811386,-1.959189351,0.527055024,13.960061,1,1,0,2
"bench_model_000612.yaml","full heterogeneous","pedro_shist.yaml",1511563520,4210539,580803840,820088,26.65172267,55.07052708,-0.358158588,-1.622853741,0.52709952,13.644959,0,0,1,3
"bench_model_000618.yaml","full heterogeneous","pedro_shist.yaml",1865541120,5001083,658704640,569816,24.33798236,53.48422503,-0.385761023,-1.438551991,0.516759069,13.812305,0,0,1,3
"bench_model_000990.yaml","full heterogeneous","pedro_shist.yaml",702350592,2056663,224731392,410948,98.7583909,44.07926965,-0.397120476,-1.904437125,0.519972892,13.284755,3,0,1,0
"bench_model_000964.yaml","full heterogeneous","pedro_shist.yaml",723585600,1803341,247609920,165818,33.34015739,42.56458402,-0.599835634,-1.687954477,0.507430406,13.118195,2,1,0,1
"bench_model_000560.yaml","full heterogeneous","pedro_shist.yaml",742853696,1951561,262602816,293046,38.03674424,47.43700981,-0.457831383,-1.64960222,0.513121063,13.407482,1,0,2,1
"bench_model_000784.yaml","full heterogeneous","pedro_shist.yaml",693549056,2004603,213958656,352744,45.77489436,46.09826565,-0.990045309,-1.7563562,0.518491002,13.883244,1,1,2,0
"bench_model_000602.yaml","full heterogeneous","pedro_shist.yaml",1156289536,3529367,236617216,196516,27.65599221,45.41765726,-1.393609643,-2.267971951,0.534181607,13.530492,0,3,1,0
"bench_model_000822.yaml","full heterogeneous","pedro_shist.yaml",1820495360,4757891,622839040,349920,69.89411545,47.2196219,-0.457578659,-2.364744136,0.536770601,13.689494,2,1,0,1
"bench_model_000402.yaml","full maxvit","pedro_shist.yaml",2522000640,6866995,1297067520,2349712,20.26889402,60.87879586,-0.331098795,-1.676647877,0.518351303,13.931692,0,0,0,4
"bench_model_000426.yaml","full maxvit","pedro_shist.yaml",1020085760,2974787,532277760,1285040,18.49192882,55.30751753,-0.336245298,-1.735028223,0.518229759,13.337732,0,0,0,4
"bench_model_000254.yaml","full mamba","pedro_shist.yaml",1693455872,4258855,762463232,886068,20.08690175,54.28995252,-0.571091175,-2.651406264,0.544715256,13.639251,0,4,0,0
"bench_model_000298.yaml","full mamba","pedro_shist.yaml",1392433408,4302195,462661888,921728,20.23740467,53.65895247,-0.57790041,-2.368568381,0.502316057,13.610992,0,4,0,0
"bench_model_000598.yaml","full heterogeneous","pedro_shist.yaml",2874873088,9399463,581271808,763124,38.45599091,54.69787598,-0.646389961,-2.113819371,0.534992226,14.412147,0,2,2,0
"bench_model_000604.yaml","full heterogeneous","pedro_shist.yaml",2369364480,7101015,835084800,1383684,31.04256159,55.95892072,-0.601531982,-2.363911958,0.539574639,14.609625,0,2,1,1
"bench_model_000820.yaml","full heterogeneous","pedro_shist.yaml",987104512,3209587,303782912,773808,64.91192377,49.80693102,-0.336417437,-1.499900851,0.519453117,14.283112,1,0,3,0
"bench_model_000354.yaml","full mamba","pedro_shist.yaml",2506648832,9112839,948410112,3283892,22.40756458,58.22473264,-1.827751637,-2.971211166,0.524156648,13.872723,0,4,0,0
"bench_model_000576.yaml","full heterogeneous","pedro_shist.yaml",915962752,2395727,432268672,727996,47.16752911,51.4705267,-0.380125523,-1.724456661,0.55618156,13.596757,1,0,1,2
"bench_model_000888.yaml","full heterogeneous","pedro_shist.yaml",800489280,1875397,323036480,233266,31.36378849,45.63423872,-0.393361568,-1.8062687,0.515046854,13.424185,1,1,1,1
"bench_model_000462.yaml","full maxvit","pedro_shist.yaml",1058014720,2834651,376544000,410392,16.47123989,50.47378755,-0.370355368,-1.43588518,0.514747961,13.50942,0,0,0,4
"bench_model_000968.yaml","full heterogeneous","pedro_shist.yaml",3007106304,9469371,1450508544,3645544,32.41411638,60.79494929,-0.594124794,-2.603464271,0.527770763,13.902202,1,2,0,1
"bench_model_000374.yaml","full mamba","pedro_shist.yaml",3031722240,8258627,1129876480,1129024,21.50424209,58.16741061,-0.587020874,-2.134362547,0.524152091,14.083153,0,4,0,0
"bench_model_000390.yaml","full maxvit","pedro_shist.yaml",3049420800,7878987,1161975040,818504,18.29318869,56.0908761,-0.366994858,-1.427569983,0.513789588,14.052068,0,0,0,4
"bench_model_000750.yaml","full heterogeneous","pedro_shist.yaml",3033141120,8623683,1135724160,1511360,42.2530731,56.5142684,-0.407861233,-2.61552388,0.519169735,13.970803,1,2,0,1
"bench_model_000608.yaml","full heterogeneous","pedro_shist.yaml",1284535552,3237859,596298752,792480,29.08886766,54.47100377,-0.423396587,-1.867907452,0.522321682,14.314685,0,2,1,1
"bench_model_000408.yaml","full maxvit","pedro_shist.yaml",2239738880,7753491,696268800,1992128,19.62953535,57.72751641,-0.341023445,-1.785664112,0.513299624,13.785298,0,0,0,4
"bench_model_000320.yaml","full mamba","pedro_shist.yaml",2409382656,7717663,868208896,1963468,21.4425633,56.44441891,-1.14136529,-3.175372288,0.534654994,13.855039,0,4,0,0
"bench_model_000904.yaml","full heterogeneous","pedro_shist.yaml",2755573760,7370339,1214735360,1635600,21.06515479,58.74151182,-0.43800354,-2.16080853,0.525039823,13.949202,0,2,0,2
"bench_model_000312.yaml","full mamba","pedro_shist.yaml",2601773824,6600827,1067829504,899880,20.67232549,55.93451548,-0.488872528,-2.44976148,0.508352647,13.893656,0,4,0,0
"bench_model_000780.yaml","full heterogeneous","pedro_shist.yaml",847028224,2475139,360863744,792048,34.06278211,52.13563204,-0.444532156,-2.202581665,0.512358462,13.679645,0,3,1,0
"bench_model_000802.yaml","full heterogeneous","pedro_shist.yaml",1399109888,3933911,472297728,571876,18.98582864,52.51991343,-0.814854622,-1.877799945,0.538646863,13.551128,0,2,0,2
"bench_model_000394.yaml","full maxvit","pedro_shist.yaml",2950146560,9389491,663516160,778752,18.07167485,55.00354266,-0.341766119,-1.514259323,0.511305834,13.944713,0,0,0,4
"bench_model_000346.yaml","full mamba","pedro_shist.yaml",3397978112,10001099,1101512192,1359640,20.86520004,57.01888132,-0.569739819,-2.676774376,0.536351651,14.043697,0,4,0,0
"bench_model_000632.yaml","full heterogeneous","pedro_shist.yaml",874282112,2077139,393708672,422208,51.87035471,48.31417227,-0.720888376,-1.94277112,0.5069674,13.236835,1,1,1,1
"bench_model_000470.yaml","full maxvit","pedro_shist.yaml",2218264320,6077547,1274223360,2647928,20.17059475,60.81426454,-0.318323135,-1.724986886,0.510173923,13.750737,0,0,0,4
"bench_model_000444.yaml","full maxvit","pedro_shist.yaml",1054112000,2789603,373258240,369184,16.13863808,50.13636231,-0.368697643,-1.463840956,0.509973933,13.507245,0,0,0,4
"bench_model_000662.yaml","full heterogeneous","pedro_shist.yaml",809948160,2231379,328381440,565696,18.3466624,49.24112487,-1.725312233,-2.395642523,0.502706815,13.252689,0,1,0,3
"bench_model_000352.yaml","full mamba","pedro_shist.yaml",2726479360,7321683,1494949120,2786480,22.04289281,60.17818856,-0.714900732,-2.708007068,0.540949804,13.928554,0,4,0,0
"bench_model_000480.yaml","full maxvit","pedro_shist.yaml",3106284800,8770531,1205923840,1655904,19.59530979,59.45817947,-0.339539766,-1.542718221,0.509488979,14.050298,0,0,0,4
"bench_model_000794.yaml","full heterogeneous","pedro_shist.yaml",1003837312,3202531,321132672,770592,54.34241807,49.66856337,-0.527343273,-1.841522566,0.509306319,13.456777,2,1,0,1
"bench_model_000868.yaml","full heterogeneous","pedro_shist.yaml",1341859840,3890947,418245120,538896,24.27580416,50.872895,-0.485043287,-2.261300763,0.495525336,14.154494,0,2,1,1
"bench_model_000808.yaml","full heterogeneous","pedro_shist.yaml",1682286080,4850063,479468800,434028,18.04412699,51.60873961,-0.347845554,-1.46955828,0.517678357,13.775688,0,1,0,3
"bench_model_000382.yaml","full maxvit","pedro_shist.yaml",2031686400,5530915,819384320,1063808,18.71997812,56.33151793,-0.341614962,-1.635474789,0.508311423,13.844214,0,0,0,4
"bench_model_000376.yaml","full maxvit","pedro_shist.yaml",2036631040,5861131,821740800,1375208,19.21666506,57.19303966,-0.356031418,-1.622302549,0.508293312,13.843904,0,0,0,4
"bench_model_000872.yaml","full heterogeneous","pedro_shist.yaml",2639345664,6677515,1109663744,983736,42.76699853,54.32270503,-0.531263828,-2.435430548,0.516215023,13.826015,1,3,0,0
"bench_model_000294.yaml","full mamba","pedro_shist.yaml",3169001216,9167583,1255343616,1980380,22.15147483,59.96304345,-0.453204632,-2.601633126,0.528009997,14.040636,0,4,0,0
"bench_model_000384.yaml","full maxvit","pedro_shist.yaml",811424000,2073739,331339520,417272,16.21245784,49.94982982,-0.329921484,-1.522464823,0.507780494,13.244227,0,0,0,4
"bench_model_000366.yaml","full mamba","pedro_shist.yaml",2168941312,6313691,641560832,639368,19.78024781,52.83969474,-0.605960846,-2.518230842,0.504834994,13.787604,0,4,0,0
"bench_model_000814.yaml","full heterogeneous","pedro_shist.yaml",760355520,1996905,280765120,345046,62.47447479,47.65287232,-0.46976614,-2.175931535,0.540775946,13.285842,1,2,1,0
"bench_model_000704.yaml","full heterogeneous","pedro_shist.yaml",726155520,2102003,245082880,439392,34.69693351,48.20508766,-0.954674959,-1.83915283,0.516612851,13.239684,0,1,1,2
"bench_model_000334.yaml","full mamba","pedro_shist.yaml",2290052864,6701387,1067418624,2196648,21.49760717,58.41486526,-0.613340855,-2.745866105,0.511007189,13.889207,0,4,0,0
"bench_model_000302.yaml","full mamba","pedro_shist.yaml",2975015424,8727895,1069849344,1587924,21.5598318,58.26028204,-0.402403355,-2.576808707,0.491714655,14.030106,0,4,0,0
"bench_model_000316.yaml","full mamba","pedro_shist.yaml",2087965696,7240439,544495616,1476004,21.40091908,55.5174799,-1.38514328,-2.39008411,0.506813364,13.780007,0,4,0,0
"bench_model_000502.yaml","full heterogeneous","pedro_shist.yaml",1146027264,2877067,461886464,440648,32.69715726,51.64171743,-0.504133701,-1.684150976,0.52321898,14.412323,0,2,1,1
"bench_model_000438.yaml","full maxvit","pedro_shist.yaml",1580448000,4336987,650184960,957288,18.32396382,55.22623205,-0.367303133,-1.505034845,0.505589523,13.620371,0,0,0,4
"bench_model_000672.yaml","full heterogeneous","pedro_shist.yaml",2151293696,4919451,1216596736,1516712,43.02239335,57.25887656,-0.458439827,-2.071810143,0.51525067,13.685128,1,1,0,2
"bench_model_000416.yaml","full maxvit","pedro_shist.yaml",1495203840,3932419,570114560,578064,17.24520069,53.05874753,-0.361253738,-1.493610517,0.505011458,13.594764,0,0,0,4
"bench_model_000566.yaml","full heterogeneous","pedro_shist.yaml",1960657920,6061915,439511040,413192,18.30780154,50.06113648,-0.667676449,-2.24626692,0.507892454,13.71988,0,2,0,2
"bench_model_000458.yaml","full maxvit","pedro_shist.yaml",1475715840,3933387,551366400,581336,17.07595834,52.93531156,-0.349882126,-1.451221993,0.504508103,13.586349,0,0,0,4
"bench_model_000250.yaml","full mamba","pedro_shist.yaml",3153165056,9907395,849718016,1217296,21.42297158,56.8675487,-0.858003855,-2.609642223,0.508644745,13.981432,0,4,0,0
"bench_model_000790.yaml","full heterogeneous","pedro_shist.yaml",1545175232,5082433,344073152,658334,65.30378962,49.75741053,-0.381141186,-1.609303661,0.504032124,14.252371,1,0,1,2
"bench_model_000688.yaml","full heterogeneous","pedro_shist.yaml",3574191744,8913495,1671237504,1773524,44.62897527,58.77109385,-0.459427357,-2.239152121,0.503762203,14.048525,1,2,0,1
