,tag,path,individual,macs,params,meco,cscore,zen score,az-prog,az-expr,az-train,mlps,mambas,maxvits,convs
129,ind_1152,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1152.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 120, '5': {'block': 'C2f', 'repeats': 1, 'ch': 120}, '6': {'block': 'Conv_LSTM', 'ch': 120}, '7': 126, '8': {'block': 'C2f', 'repeats': 2, 'ch': 126, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 126}, '10': 126, '11': {'block': 'MaxVitAttentionPairCl', 'ch': 128}, '12': {'block': 'Conv_LSTM', 'ch': 128}, '13': {'ch': 128}}",2070630400.0,1780656.0,15.379315,-0.415355120723644,,,,,[          0],[          0],[          1],[          3]
130,ind_1733,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1733.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 100, '5': {'block': 'C2f', 'repeats': 2, 'ch': 100}, '6': {'block': 'Conv_LSTM', 'ch': 100}, '7': 100, '8': {'block': 'C2f', 'repeats': 1, 'ch': 100}, '9': {'block': 'Conv_LSTM', 'ch': 100}, '10': 126, '11': {'block': 'C2f', 'ch': 128, 'repeats': 3}, '12': {'block': 'Conv_LSTM', 'ch': 128}, '13': {'ch': 128}}",1976053760.0,1416928.0,15.385725,-0.41625387261853297,,,,,[          0],[          0],[          0],[          4]
131,ind_1820,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1820.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 96, '5': {'block': 'C2f', 'repeats': 3, 'ch': 96}, '6': {'block': 'Conv_LSTM', 'ch': 96}, '7': 96, '8': {'block': 'MambaVisionLayer', 'repeats': 1, 'ch': 96, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 96}, '10': 157, '11': {'block': 'C2f', 'ch': 157, 'repeats': 3}, '12': {'block': 'Conv_LSTM', 'ch': 157}, '13': {'ch': 157}}",2010201088.0,1687488.0,15.383327,-0.4181130720636168,,,,,[          0],[          1],[          0],[          3]
132,ind_1093,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1093.yaml,"{'0': 44, '1': 77, '2': {'block': 'C2f', 'repeats': 3, 'ch': 77}, '3': {'block': 'Conv_LSTM', 'ch': 77}, '4': 127, '5': {'block': 'C2f', 'repeats': 3, 'ch': 127, 'hd': 1}, '6': {'block': 'Conv_LSTM', 'ch': 127}, '7': 138, '8': {'block': 'C2f', 'repeats': 3, 'ch': 138, 'hd': 1}, '9': {'block': 'Conv_LSTM', 'ch': 138}, '10': 229, '11': {'block': 'WaveMLPLayer', 'repeats': 1, 'ch': 229}, '12': {'block': 'Conv_LSTM', 'ch': 229}, '13': {'ch': 229}}",2158736704.0,4421026.0,15.372931,-0.42523978388469386,,,,,[          1],[          0],[          0],[          3]
133,ind_2064,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_2064.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 100, '5': {'block': 'C2f', 'repeats': 1, 'ch': 100}, '6': {'block': 'Conv_LSTM', 'ch': 100}, '7': 175, '8': {'block': 'C2f', 'repeats': 1, 'ch': 175}, '9': {'block': 'Conv_LSTM', 'ch': 175}, '10': 199, '11': {'block': 'WaveMLPLayer', 'ch': 199, 'repeats': 2}, '12': {'block': 'Conv_LSTM', 'ch': 199}, '13': {'ch': 199}}",2209320320.0,4118596.0,15.369419,-0.4269173497013191,,,,,[          1],[          0],[          0],[          3]
134,ind_1377,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1377.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 120, '5': {'block': 'C2f', 'repeats': 1, 'ch': 120}, '6': {'block': 'Conv_LSTM', 'ch': 120}, '7': 126, '8': {'block': 'C2f', 'repeats': 1, 'ch': 126}, '9': {'block': 'Conv_LSTM', 'ch': 126}, '10': 209, '11': {'block': 'MaxVitAttentionPairCl', 'ch': 209}, '12': {'block': 'Conv_LSTM', 'ch': 209}, '13': {'ch': 209}}",2135983360.0,2846616.0,15.374413,-0.42701174366103295,,,,,[          0],[          0],[          1],[          3]
135,ind_1591,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1591.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 100, '5': {'block': 'C2f', 'repeats': 2, 'ch': 100}, '6': {'block': 'Conv_LSTM', 'ch': 100}, '7': 100, '8': {'block': 'C2f', 'repeats': 2, 'ch': 100, 'hd': 3}, '9': {'block': 'Conv_LSTM', 'ch': 100}, '10': 126, '11': {'block': 'WaveMLPLayer', 'ch': 128, 'repeats': 1}, '12': {'block': 'Conv_LSTM', 'ch': 128}, '13': {'ch': 128}}",2022631424.0,1853200.0,15.38199,-0.43078908764574714,,,,,[          1],[          0],[          0],[          3]
136,ind_1557,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1557.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 100, '5': {'block': 'C2f', 'repeats': 2, 'ch': 100}, '6': {'block': 'Conv_LSTM', 'ch': 100}, '7': 125, '8': {'block': 'C2f', 'repeats': 1, 'ch': 125}, '9': {'block': 'Conv_LSTM', 'ch': 125}, '10': 126, '11': {'block': 'MaxVitAttentionPairCl', 'ch': 128}, '12': {'block': 'Conv_LSTM', 'ch': 128}, '13': {'ch': 128}}",2021273600.0,1666560.0,15.381456,-0.44702773977273436,,,,,[          0],[          0],[          1],[          3]
137,ind_2021,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_2021.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 96, '5': {'block': 'C2f', 'repeats': 3, 'ch': 96}, '6': {'block': 'Conv_LSTM', 'ch': 96}, '7': 96, '8': {'block': 'WaveMLPLayer', 'repeats': 3, 'ch': 96}, '9': {'block': 'Conv_LSTM', 'ch': 96}, '10': 96, '11': {'block': 'C2f', 'ch': 96, 'repeats': 2}, '12': {'block': 'Conv_LSTM', 'ch': 96}, '13': {'ch': 96}}",2131458048.0,1698744.0,15.3736725,-0.45418250892205686,,,,,[          1],[          0],[          0],[          3]
138,ind_1754,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1754.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 127, '5': {'block': 'C2f', 'repeats': 1, 'ch': 127}, '6': {'block': 'Conv_LSTM', 'ch': 127}, '7': 133, '8': {'block': 'MaxVitAttentionPairCl', 'repeats': 1, 'ch': 133}, '9': {'block': 'Conv_LSTM', 'ch': 133}, '10': 199, '11': {'block': 'C2f', 'ch': 199, 'repeats': 1}, '12': {'block': 'Conv_LSTM', 'ch': 199}, '13': {'ch': 199}}",2226346240.0,2333160.0,15.367116,-0.45653982044988567,,,,,[          0],[          0],[          1],[          3]
